日期,美元,欧元,日元,港元,英镑,林吉特,卢布,澳元,加元,新西兰元,新加坡元,瑞士法郎,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2021/3/19,650.98,775.74,5.9765,83.826,906.57,63.168,1142.58,505.1,521.16,466.67,484.28,701.99,226.15,17327,56.42,57.615,4750.32,59.538,95.84,130.79,130.76,112.483,314.62,474.26
2021/3/22,651.91,774.9,5.9857,83.935,902.14,63.042,1142,503.84,520.71,466.64,485.11,701.1,227.3,17360,56.34,57.535,4745.53,59.616,95.94,131.24,131.26,124.842,316.87,473.25
2021/3/23,650.36,776.04,5.9782,83.747,901.37,63.238,1151.34,503.25,519.26,463.34,485.27,704.25,226.39,17333,56.466,57.661,4718,59.211,95.82,130.89,130.73,120.452,316.63,474.94
2021/3/24,652.28,772.69,6.0098,83.962,896.05,63.239,1171.03,496.73,518.05,456.35,484.68,698.17,228.05,17366,56.305,57.488,4735.53,59.773,96.23,131.83,132.54,121.705,319.09,475.05
2021/3/25,652.82,771.09,6.003,84.033,893.37,63.291,1173.6,495.36,518.9,454.88,484.76,697.56,229.15,17379,56.268,57.451,4729.81,59.993,96.43,131.96,131.77,121.289,320.22,475.03
2021/3/26,653.76,769.85,5.9874,84.141,898.75,63.406,1163.94,496.39,518.87,455.39,485,695.86,229.46,17330,56.173,57.362,4732.84,60.183,96.59,132.26,132.08,121.569,316.37,476.07
2021/3/29,654.16,771.04,5.9595,84.198,902,63.371,1157.16,499.51,519.88,457.3,485.99,696.22,229.35,17270,56.15,57.335,4700.46,60.092,96.44,132.16,131.25,124.032,315.36,475.61
2021/3/30,656.41,772.46,5.9762,84.437,903.8,63.076,1152.62,501.34,521.41,459.75,486.89,699.15,227.3,17241,55.957,57.14,4694.43,60.398,96.26,132.37,130.2,125.867,313.93,475.2
2021/3/31,657.13,770.28,5.9554,84.518,903.13,63.155,1154.84,499.87,520.52,459.25,487.68,697.64,226.89,17246,55.895,57.075,4717.91,60.439,96.55,132.9,130.07,126.648,313.09,476.05
2021/4/1,655.84,769.05,5.9197,84.368,903.92,63.192,1153.77,497.96,522.01,457.85,487.56,694.74,225.34,17206,56.003,57.187,4706.16,60.216,96.72,133.15,130.39,125.853,311.64,476.59
2021/4/2,656.49,773.08,5.9352,84.435,908.21,63.126,1160.94,500.18,523.28,461.1,488.15,696.93,222.75,17190,55.939,57.122,4671.63,59.322,96.18,132.74,129.81,123.756,309.08,475.83
2021/4/6,655.27,774.33,5.947,84.273,911.58,63.113,1165.46,501.71,523.49,462.97,488.76,699.87,222.06,17154,56.045,57.231,4652.71,59.282,96.05,132.78,129.7,123.876,309.9,478.2
2021/4/7,653.84,776.32,5.9569,84.077,904.13,63.106,1178.17,500.95,520.02,461.43,488.44,702.46,221.94,17098,56.163,57.356,4644.33,59.127,95.79,131.74,129.84,124.591,308.58,478.95
2021/4/8,654.63,776.92,5.959,84.09,899.28,63.133,1175.12,498.3,518.94,458.73,488.13,704.06,222.63,17092,56.11,57.3,4619.78,58.853,95.72,131.81,129.58,124.715,308.84,479.19
2021/4/9,654.09,779.43,5.9838,84.096,898.47,63.195,1173.13,500.72,520.63,461.77,488.22,707.82,221.94,17051,56.151,57.336,4596.42,58.299,95.41,130.5,129.26,124.434,307.27,480.36
2021/4/12,655.78,780.41,5.9772,84.323,899.01,63.052,1180.23,499.88,523.36,461.54,488.86,708.8,222.4,17101,56.009,57.193,4580.47,58.056,95.29,130.23,129.59,124.687,307.5,479.67
2021/4/13,654.54,779.68,5.9836,84.203,899.98,63.121,1181.2,498.97,520.99,459.94,488.35,709.54,222.66,17181,56.107,57.287,4581.28,58.118,95.38,131,129.57,124.543,307.79,481.01
2021/4/14,653.62,781.22,5.9958,84.083,899.14,63.231,1161.19,499.62,521.43,461.39,487.7,710.12,221.95,17171,56.187,57.374,4598.68,58.438,95.19,130.18,129.52,124.069,307.33,481.55
2021/4/15,652.97,782.45,5.9948,84.081,899.63,63.174,1162.03,504.47,521.71,466.31,488.83,707.47,220.37,17095,56.247,57.437,4580.57,58.196,95.04,129.63,128.5,123.662,307.54,480.05
2021/4/16,652.88,781.37,6.0072,84.06,899.92,63.153,1165.67,506.09,520.5,468.47,489.24,708.12,216.97,17121,56.255,57.444,4596.69,58.238,95.17,129.36,128.37,122.994,305.55,478.77
2021/4/19,652.33,780.88,6.001,83.932,901.73,63.25,1164,503.61,521.24,465.28,488.81,708.69,219.39,17119,56.301,57.495,4622.59,58.154,95.23,129.44,128.52,123.748,305.5,478.23
2021/4/20,651.03,783.73,6.0207,83.816,910.63,63.323,1172.74,505.29,519.62,467.74,489.48,711.36,218.44,17146,56.423,57.613,4604.51,58.071,94.88,128.98,127.36,124.393,304.54,479.27
2021/4/21,650.46,782.93,6.0177,83.797,906.59,63.269,1181.71,502.48,515.77,466.31,489.42,710.14,219.82,17155,56.467,57.656,4613.22,58.14,95,129.71,128.51,124.748,306.77,480.77
2021/4/22,649.02,781.09,6.0064,83.601,903.95,63.47,1179.97,503.17,519.03,467.45,488.49,707.87,219.67,17211,56.597,57.797,4638.15,58.333,95.21,129.53,128.54,126.294,306.68,482.5
2021/4/23,649.34,780.2,6.0143,83.67,898.72,63.333,1162.11,500.42,519.48,464.83,488.47,708.05,220.35,17231,56.569,57.764,4662.57,58.499,95.31,129.87,128.72,128.137,307,483.24
2021/4/26,649.13,784.72,6.0144,83.65,900.07,63.309,1154.54,502.84,519.76,466.91,488.93,710.19,219.89,17192,56.602,57.794,4631.84,57.996,94.76,129.26,127.92,129.719,305.82,483.77
2021/4/27,649.24,784.23,6.0011,83.657,902.02,63.134,1154.66,506.13,523.69,469.32,489.67,709.8,219.87,17133,56.576,57.765,4635.09,58.118,94.81,129.16,127.77,127.731,306.08,484.08
2021/4/28,648.53,783.95,5.9629,83.547,901.59,63.172,1152.14,503.73,522.82,467.15,488.9,709.56,221.61,17157,56.632,57.827,4623.37,58.286,94.85,129.11,127.59,126.788,309.1,483.74
2021/4/29,647.15,785.21,5.9624,83.372,902.91,63.381,1147.79,504.78,525.93,470.28,488.65,711.85,219.89,17135,56.756,57.959,4609.89,58.284,94.68,128.78,126.31,126.73,307.54,484.12
2021/4/30,646.72,783.97,5.9382,83.306,902.01,63.416,1153.49,502.87,526.76,468.54,487.6,711.47,221.01,17130,56.803,58.003,4594.28,58.247,94.85,129.43,126.63,126.975,309.95,482.46
2021/5/6,648.95,779.05,5.9414,83.525,902.43,63.489,1155.28,502.87,528.86,468.47,485.89,710.52,221.23,17341,56.609,57.799,4605.49,58.7,95.42,130.77,128.59,128.319,312.12,479.73
2021/5/7,646.78,780.03,5.9288,83.252,898.32,63.755,1147.8,503.3,531.9,467.56,484.91,712.29,219.49,17358,56.804,58.007,4594.14,58.599,95.33,130.28,128.43,128.141,310.94,482.83
2021/5/10,644.25,783.59,5.9311,82.959,903.62,63.808,1144.42,505.7,531.31,469.31,486.05,714.96,218.33,17323,57.039,58.245,4568.88,58.105,94.92,128.99,127.54,128.004,309.23,483.33
2021/5/11,642.54,779.44,5.9014,82.736,907.17,63.927,1157.79,503.13,530.91,466.64,484.19,712.96,218.59,17378,57.19,58.396,4589.16,58.498,95.39,129.81,128.69,128.8,310.08,484.34
2021/5/12,642.58,780.27,5.9125,82.724,908.3,64.092,1154.61,503.57,531.17,466.62,484.47,710.92,217.74,17438,57.169,58.372,4594.13,58.177,95.28,129.5,128.59,129.166,310.73,485.03
2021/5/13,646.12,780.23,5.8911,83.19,908.39,63.847,1154.99,499.51,532.94,463.06,484.51,710.78,218.54,17498,56.855,58.05,4579.7,58.36,95.29,130.42,129.12,130.606,311.8,484.27
2021/5/14,645.25,779.2,5.893,83.07,906.38,63.934,1147.58,498.43,530.28,463.35,483.73,712.25,218.94,17493,56.927,58.133,4579.23,58.093,95.44,130.29,129.46,131.81,309.22,486.06
2021/5/17,643.07,781.08,5.8787,82.788,906.61,64.204,1149.58,500.2,530.89,465.77,482.47,713.28,219.91,17540,57.119,58.322,4548.84,57.98,95.2,129.44,127.85,131.386,309.02,487.51
2021/5/18,643.57,782.33,5.8944,82.867,910.43,64.137,1146.52,500.25,533.44,464.5,482.04,712.59,219.01,17646,57.065,58.268,4492.57,57.866,95.04,129.41,128.27,129.088,307.24,488.79
2021/5/19,642.55,785.33,5.8999,82.746,911.67,64.189,1146.16,500.76,532.49,465.37,483.09,715.75,217.97,17565,57.166,58.37,4464.49,57.57,94.69,128.91,128.1,130.057,308.83,489.17
2021/5/20,644.64,784.91,5.9008,83.015,909.7,64.241,1145.24,497.94,531.4,462,482.88,713.17,218.6,17555,56.981,58.179,4469.35,57.643,94.73,129.53,129.12,130.518,309.27,487.77
2021/5/21,643,786.15,5.9075,82.834,912.04,64.452,1142.79,499.75,532.99,462.73,483.22,716.41,217.46,17534,57.13,58.328,4442.63,57.144,94.58,129.13,129.08,130.36,309.16,487.79
2021/5/24,644.08,784.51,5.9129,82.959,910.87,64.273,1143.96,497.84,533.69,461.88,483.62,717.5,216.78,17510,57.031,58.23,4448.07,57.273,94.79,129.21,130.13,130.761,309.49,487.16
2021/5/25,642.83,785.03,5.9056,82.794,909.86,64.503,1143.82,498.22,533.43,463.7,483.87,716.53,216.68,17512,57.146,58.352,4421.89,57.094,94.73,129.37,129.62,130.414,309.12,487.76
2021/5/26,640.99,785.17,5.892,82.575,906.74,64.628,1146.53,496.88,531.3,463.17,483.71,715.84,216.29,17506,57.301,58.504,4441.39,57.081,94.7,128.8,129.59,131.877,310.51,489.05
2021/5/27,640.3,780.66,5.8667,82.481,903.86,64.724,1149.44,495.53,527.97,466.06,483.22,713.17,214.93,17458,57.363,58.576,4478.26,57.647,95.26,129.89,130.69,132.026,310.56,489.13
2021/5/28,638.58,778.22,5.811,82.281,906.54,64.855,1151.06,494.14,528.81,464.85,481.89,711.46,215.61,17515,57.539,58.756,4472.73,57.7,95.56,129.69,130.77,133.176,312.68,490.06
2021/5/31,636.82,776.16,5.7939,82.043,902.87,65.024,1150.88,490.88,527.09,461.08,481.19,707.38,216.52,17514,57.701,58.919,4481.16,57.764,95.82,130.45,131.3,134.669,313.23,490.87
2021/6/1,635.72,777.2,5.8046,81.913,903.81,64.889,1153.84,492.03,526.93,462.25,481.22,707.31,215.94,17430,57.793,59.024,4466.38,57.624,95.69,130.37,130.77,133.62,313.6,490.75
2021/6/2,637.73,779.05,5.8248,82.188,902.51,64.688,1152.42,494.51,528.13,462.55,482.13,710.74,215.74,17357,57.594,58.814,4442.42,57.255,95.45,129.68,130.45,135.016,313.13,488.47
2021/6/3,638.11,778.95,5.821,82.239,904.08,64.614,1146.05,494.28,529.98,461.5,482.47,710.4,211.86,17413,57.57,58.789,4448.57,57.196,95.45,129.62,130.09,134.673,312.05,487.85
2021/6/4,640.72,777.13,5.8099,82.585,903.86,64.392,1143.39,490.84,529.11,457.89,482.47,709.06,212.64,17435,57.324,58.533,4466.12,57.394,95.68,130.01,130.76,135.911,314.48,486.98
2021/6/7,639.63,777.89,5.8351,82.463,905.59,64.569,1138.24,494.83,529.44,460.81,482.91,711.15,209.94,17375,57.437,58.647,4445.26,57.256,95.59,129.44,129.87,135.674,312.2,487.36
2021/6/8,639.09,778.96,5.8478,82.367,905.94,64.555,1138.32,495.68,528.85,461.68,483.1,711.94,211.74,17394,57.474,58.691,4451.63,57.348,95.46,129.29,129.29,134.737,310.3,487.83
2021/6/9,639.56,778.49,5.8418,82.425,905,64.431,1128.97,494.89,527.99,460.19,483.04,713.05,212.23,17447,57.433,58.648,4479.26,57.317,95.52,129.35,129.28,134.526,308.14,487.86
2021/6/10,639.72,778.89,5.8348,82.434,902.57,64.373,1130.6,494.32,528,458.73,482.82,713.95,214.73,17451,57.425,58.64,4445.84,57.428,95.47,129.22,129.35,134.203,308.47,487.27
2021/6/11,638.56,777.29,5.837,82.291,904.88,64.506,1123.27,494.89,527.97,459.11,482.4,713.67,212.93,17422,57.528,58.747,4443.71,57.477,95.66,129.21,129.54,131.989,308.5,487.5
2021/6/15,640.7,776.43,5.8222,82.542,903.98,64.192,1125.22,494.16,527.66,457.93,482.97,712.33,214.93,17444,57.329,58.542,4505.29,58.147,95.76,129.9,129.74,132.103,311.17,485.76
2021/6/16,640.78,776.85,5.8212,82.544,902.17,64.26,1127.03,492.42,525.86,456.24,482.66,713.12,214.89,17437,57.327,58.535,4521.22,58.263,95.73,129.91,129.81,133.562,312.74,486.33
2021/6/17,642.98,770.65,5.8023,82.821,898.68,64.162,1130.6,489.32,523.34,454.54,480.95,706.85,218.16,17547,57.18,58.381,4568.58,58.707,96.49,131.68,131.89,134.132,317.05,486.81
2021/6/18,643.61,766.71,5.836,82.893,896.91,64.313,1123.66,486.31,521.35,451.38,479.55,701.38,219.21,17576,57.067,58.267,4639.29,59.439,96.99,132.83,132.68,135.458,317.36,487.87
2021/6/21,645.46,766.47,5.858,83.148,892.22,64.122,1128.01,484.47,518.72,448.76,480.01,700.02,222.1,17569,56.894,58.093,4636.76,59.365,97,133.29,134.19,135.621,319.35,487.49
2021/6/22,646.13,769.82,5.859,83.22,899.92,64.124,1130.54,486.96,522.49,451.44,481.21,703.69,220.02,17510,56.836,58.032,4588.97,58.805,96.59,132.07,132.72,135.882,317.36,489.2
2021/6/23,646.21,771.44,5.8397,83.211,901.55,64.323,1125.59,488.03,525.05,453.41,480.92,703.7,220.55,17512,56.83,58.032,4540.45,58.542,96.36,131.18,132.15,133.832,314.9,490.26
2021/6/24,648.24,773.26,5.8403,83.479,905.25,64.204,1119.7,491.08,526.92,456.85,481.63,705.86,219.55,17544,56.66,57.854,4528.39,58.559,96.17,130.83,131.69,133.27,311.57,491.51
2021/6/25,647.44,772.34,5.8381,83.411,901.13,64.233,1116.46,490.95,525.48,457.24,482.07,705.2,219.37,17478,56.73,57.922,4550,58.513,96.29,130.93,131.31,134.426,306.53,492.44
2021/6/28,645.78,770.91,5.8286,83.205,897,64.344,1118.02,490.01,525.25,456.49,480.99,704.19,219.35,17463,56.875,58.072,4554.29,58.541,96.46,131.52,131.53,135.64,307.07,492.4
2021/6/29,645.67,769.95,5.8377,83.184,895.98,64.228,1117.58,488.43,523.37,454.73,480.81,701.95,220.87,17501,56.886,58.088,4550.36,58.46,96.58,131.85,132.07,134.545,306.93,494.66
2021/6/30,646.01,768.62,5.8428,83.208,894.1,64.268,1125.93,485.28,520.97,451.53,480.27,701.34,222.19,17498,56.861,58.061,4573.29,58.792,96.74,131.95,132.5,135.193,306.77,496.34
2021/7/1,647.09,767.01,5.8224,83.336,894.64,64.174,1130.2,485.06,522.02,452.44,480.95,699.27,220.6,17464,56.774,57.979,4580.08,58.954,96.94,132.17,133.06,134.552,308.15,495.27
2021/7/2,647.12,766.34,5.7991,83.338,890.31,64.286,1135.05,483.01,520.04,450.66,479.47,698.66,223.5,17520,56.768,57.965,4580.77,58.918,97.03,132.61,133.35,134.058,309.18,495.75
2021/7/5,646.95,767.16,5.8213,83.297,894.82,64.302,1130.95,486.47,524.74,454.48,480.32,702.01,220.15,17480,56.763,57.96,4583.28,58.81,96.91,132.1,133.08,134.301,306.06,496.85
2021/7/6,646.13,766.57,5.8252,83.178,895.19,64.329,1136.57,487.33,523.68,455.8,480.51,700.71,220.66,17511,56.843,58.048,4588.18,58.698,97.01,132.34,132.53,134.089,307.08,496.87
2021/7/7,647.62,765.38,5.8524,83.376,893.53,64.182,1149.75,485.25,519.7,454.22,480.49,700.2,221.91,17530,56.73,57.932,4622.28,58.959,97.13,132.79,134.43,134.151,309.14,498.23
2021/7/8,647.05,763.23,5.8504,83.293,892.99,64.339,1153.62,484.26,518.46,453.78,479.71,699.2,220.95,17618,56.765,57.968,4674.94,59.397,97.43,133.28,134.92,134.204,308.37,499.63
2021/7/9,647.55,766.82,5.897,83.36,892.8,64.567,1152.46,481.15,516.58,449.79,478.75,707.76,221.09,17686,56.72,57.923,4658.77,59.198,96.96,132.77,135.72,134.154,308.73,502.04
2021/7/12,647.85,768.89,5.8771,83.401,900.12,64.615,1146.38,484.83,520.04,453.46,479.32,708.61,219.84,17682,56.708,57.913,4616.77,59.105,96.71,132.48,134.1,133.689,306.96,502.69
2021/7/13,647.57,768.13,5.8689,83.383,899.2,64.713,1149.12,484.37,519.94,452.46,479.11,707.63,222.29,17700,56.721,57.92,4624.38,59.246,96.82,132.6,134.28,133.352,306.44,504.45
2021/7/14,648.06,763.2,5.8583,83.445,894.92,64.735,1148.21,482.44,517.66,450.22,477.96,705.26,227.41,17751,56.679,57.881,4678.22,59.978,97.44,133.52,135.47,133.077,309.42,503.98
2021/7/15,646.4,764.83,5.8769,83.222,895.48,64.96,1146.75,483.38,516.41,454.71,477.59,706.69,224.21,17732,56.822,58.024,4686.54,59.721,97.24,133.38,135.22,132.859,307.97,504.95
2021/7/16,647.05,764.12,5.8919,83.298,894.69,64.935,1150.62,480.4,513.62,453.27,477.59,705,225.09,17659,56.779,57.981,4690.46,59.925,97.32,133.9,136.34,132.435,308.11,505.27
2021/7/19,647,764.08,5.8851,83.288,890.26,65,1144.9,478.13,512.76,452.65,476.87,704.02,222.67,17647,56.77,57.972,4702.58,59.984,97.33,134.14,136.79,131.96,307.72,506.44
2021/7/20,648.55,764.81,5.9217,83.458,886.6,65.098,1150.87,476.09,508.75,449.71,475.52,706.16,224.53,17738,56.635,57.835,4704.85,60.081,97.24,134.01,138,132.364,309.15,506.48
2021/7/21,648.35,763.75,5.8985,83.418,883.67,65.171,1146.92,475.54,511.4,448.57,474.48,703.74,225.63,17718,56.653,57.854,4704.57,60.141,97.4,134.16,138.82,132.244,310.66,506.08
2021/7/22,646.51,762.36,5.863,83.173,886.46,65.445,1143.37,475.37,514.45,450,474.04,704.57,225.47,17802,56.808,58.016,4718.37,60.048,97.57,134.38,137.41,132.392,311.76,508.03
2021/7/23,646.5,761.22,5.8709,83.195,890.44,65.314,1139.21,477.31,514.59,451.31,475.73,703.48,227.55,17774,56.812,58.017,4698.54,59.953,97.71,134.23,136.88,132.422,310.99,508.5
2021/7/26,647.63,762.43,5.8595,83.343,890.98,65.247,1137.33,477.18,515.4,452.16,476.12,704.21,228.94,17780,56.712,57.92,4724.15,60.031,97.53,134.2,136.79,132.064,309.84,508.36
2021/7/27,647.34,764.18,5.8661,83.229,894.94,65.322,1137.08,478.06,516.19,453.17,476.87,707.09,228.28,17784,56.729,57.937,4729.78,60.103,97.32,133.25,136.16,132.183,309.61,508.05
2021/7/28,649.29,767.41,5.9147,83.422,901.4,65.202,1132.85,478.25,515.66,452.02,477.47,710.11,227.78,17729,56.566,57.766,4679.49,59.897,96.9,132.8,136.76,131.85,307.54,507.29
2021/7/29,649.42,769.32,5.9115,83.502,903.17,65.147,1131.84,479.11,518.8,452,478.77,713.85,227.12,17726,56.549,57.743,4683.07,59.727,96.66,132.29,135.44,131.769,306.83,505.88
2021/7/30,646.02,767.91,5.9013,83.12,901.8,65.621,1133.44,477.81,518.94,452.86,477.5,713.05,225.48,17729,56.877,58.085,4656.34,59.513,96.86,132.43,135.17,130.959,307.61,508.91
2021/8/2,646.6,767.25,5.8927,83.185,898.67,65.286,1130.53,474.87,518.52,450.96,477.39,713.73,226.1,17803,56.8,57.997,4675.73,59.505,96.94,132.95,136.51,130.545,307.41,509.39
2021/8/3,646.1,767.14,5.9111,83.103,897.52,65.369,1128.93,475.88,516.86,451.42,477.47,713.68,223.89,17805,56.85,58.05,4649.52,59.422,96.97,133.01,136.59,129.279,308.03,509.74
2021/8/4,646.55,767.3,5.9317,83.135,899.64,65.313,1127.58,478.24,515.8,455.36,478.58,715.35,221.36,17761,56.809,58.007,4633.91,59.325,96.92,133.07,136.33,129.997,307.41,510.8
2021/8/5,646.91,765.79,5.9076,83.183,898.48,65.247,1131.72,477.59,515.75,455.72,478.65,713.6,222.07,17697,56.776,57.975,4631.37,59.323,97.1,133.07,136.66,131.044,308.78,512.27
2021/8/6,646.25,764.66,5.8871,83.103,900.1,65.234,1131.58,478.4,517.11,455.6,478.32,712.7,224.58,17681,56.833,58.031,4620.86,59.448,97.26,133.29,136.36,131.925,308.41,514.64
2021/8/9,648.4,761.81,5.8806,83.335,898.89,65.096,1133.6,475.59,515.73,453.39,478.2,708.06,225.86,17677,56.638,57.837,4640.46,60.033,97.6,133.85,137.6,133.043,309.71,515.22
2021/8/10,648.42,761,5.8774,83.324,897.82,65.208,1135.92,475.29,515.59,453.39,477.59,704.27,227.96,17684,56.646,57.837,4640.49,59.967,97.73,134.27,137.98,133.345,309.58,515.94
2021/8/11,648.31,759.79,5.864,83.314,897,65.234,1140.34,476.34,517.84,454.37,476.81,702.51,228.27,17781,56.655,57.848,4652.7,60.245,97.88,134.48,137.7,132.722,309.89,516.07
2021/8/12,647.54,760.34,5.8663,83.243,898.17,65.434,1132.79,477.52,517.88,456.13,477.41,702.69,226.18,17845,56.712,57.906,4651.02,60.215,97.8,134.06,136.69,133.253,307.77,512.35
2021/8/13,647.99,760.51,5.8704,83.264,895,65.341,1135.26,475.73,517.62,453.86,477.25,701.95,228.01,17972,56.683,57.88,4639.53,60.138,97.78,134.01,136.55,132.166,307.9,511.21
2021/8/16,647.17,763.02,5.9018,83.148,896.97,65.498,1130.42,476.49,516.81,455.33,477.5,706.75,227.58,17989,56.767,57.97,4619.66,59.823,97.44,133.54,136.07,131.621,307.24,514.89
2021/8/17,647.65,762.76,5.9261,83.186,896.35,65.41,1131.07,475.24,515.19,455.08,477.66,709.76,229.11,18038,56.713,57.913,4608.32,59.778,97.48,133.56,136.29,130.622,307.17,515.94
2021/8/18,649.15,760.26,5.9251,83.283,892.3,65.278,1133.04,471.27,514.37,449.92,476.65,709.76,229.52,18135,56.564,57.756,4622.38,60.001,97.81,134.93,137.34,129.852,307.92,512.97
2021/8/19,648.53,759.41,5.9071,83.252,891.81,65.321,1139.04,469.16,512.29,446.16,476.55,707.3,230.85,18049,56.633,57.828,4613.62,59.997,97.92,134.57,137.31,130.362,308.92,513.58
2021/8/20,649.84,758.82,5.9195,83.426,885.9,65.204,1142.86,464.51,506.62,443.47,476.1,707.31,234.22,18087,56.522,57.712,4622.31,60.381,98,135.45,139.1,131.283,310.36,513.26
2021/8/23,649.69,759.89,5.9142,83.402,885.35,65.176,1141.44,464.05,506.74,443.95,476.92,708.12,235.69,18101,56.531,57.721,4607.78,60.25,97.86,135.54,138.94,130.721,313.65,512.9
2021/8/24,648.05,761.15,5.9081,83.165,889.42,65.169,1142.85,467.32,512.26,446.7,477.84,710.28,233.63,18055,56.67,57.862,4597.87,60.209,97.7,134.46,137.56,130.032,313.54,513.25
2021/8/25,647.28,760.64,5.899,83.104,888.29,65.106,1139.43,469.59,513.88,449.09,477.78,708.72,231.92,18004,56.755,57.957,4577.42,60.137,97.77,134.27,136.45,130.04,312.19,508.54
2021/8/26,647.3,761.9,5.8849,83.161,890.87,64.907,1141.77,470.93,514.07,451.23,478.55,708.42,230.97,18015,56.74,57.939,4572.22,60.019,97.59,134.19,136.11,129.452,312.6,505.57
2021/8/27,648.63,762.32,5.8945,83.284,888.58,64.683,1145.02,469.55,511.41,450.63,478.89,706.74,230.08,18065,56.628,57.83,4574.57,59.994,97.53,134.16,136.2,129.272,313.94,505.15
2021/8/30,646.77,762.97,5.8871,83.039,889.93,64.701,1134.53,472.77,512.79,453.19,480.5,709.53,227.58,18004,56.797,57.997,4579.28,59.978,97.47,133.54,134.67,129.221,312.21,503.25
2021/8/31,646.79,763.03,5.8822,83.07,889.87,64.263,1136.14,471.73,513.04,452.95,480.78,705.19,226.64,18033,56.792,57.994,4561.29,59.751,97.45,133.39,134.06,129.525,311.4,501.92
2021/9/1,646.8,763.77,5.8798,83.17,889.6,64.23,1133.53,473.33,512.72,455.91,481.06,706.58,224.55,17928,56.789,57.989,4567.91,59.223,97.36,133.31,134.35,128.571,310.34,498.58
2021/9/2,645.94,764.71,5.8672,83.062,889.31,64.333,1129.96,475.7,511.58,456.24,480.35,705.43,222.93,17916,56.873,58.073,4549.39,58.967,97.24,133.39,134.64,128.386,309.71,500.6
2021/9/3,645.77,766.79,5.8729,83.108,893.44,64.401,1128.45,477.84,514.42,459.07,481.04,706.15,223.69,17939,56.881,58.086,4545.67,58.834,96.96,132.75,133.87,128.3,309.13,502.62
2021/9/6,645.29,766.74,5.8785,83.03,894.24,64.263,1127.74,480.46,515.03,461.39,481.16,705.95,221.63,17939,56.928,58.13,4534.25,58.784,96.98,132.48,134.33,128.963,308.7,503.82
2021/9/7,645.33,766.2,5.8757,83.021,893.03,64.273,1130.67,480,514.95,460.59,480.97,705.19,220.57,17926,56.913,58.115,4537.38,59.023,97.06,132.63,134.13,128.33,308.4,503.36
2021/9/8,646.74,765.95,5.8634,83.191,891.2,64.254,1134.03,477.77,511.33,459.13,480.47,703.36,221.03,17970,56.79,57.991,4550.54,58.893,97.08,132.83,134.25,129.083,308.23,504.98
2021/9/9,646.15,763.58,5.8618,83.087,889.49,64.251,1132.38,475.79,509.16,458.62,479.99,700.87,219.6,18073,56.839,58.043,4580.23,59.151,97.37,133.52,134.86,131.094,308.62,507.05
2021/9/10,645.66,763.48,5.8812,83.012,893.52,64.23,1129.35,475.77,509.91,458.79,480.87,704.39,219.97,18119,56.883,58.088,4589.32,59.47,97.39,133.34,134.27,130.75,308.66,506.62
2021/9/13,644.97,761.85,5.8695,82.92,892.57,64.15,1134.34,475.1,508.59,458.97,480.66,702.44,220.2,18165,56.947,58.153,4596.7,59.652,97.61,133.86,134.29,131.281,308.22,507.33
2021/9/14,645,761.71,5.8641,82.91,892.66,64.318,1125.76,475.23,510.11,459.01,480.66,699.36,219.27,18190,56.94,58.145,4592.9,59.7,97.6,133.39,133.94,130.618,308.16,509.49
2021/9/15,644.92,761.06,5.8773,82.904,890.26,64.564,1131.31,471.88,508.08,457.46,479.83,700.79,222.17,18181,56.959,58.163,4595.06,59.772,97.72,133.52,134.08,130.836,308.78,510.73
2021/9/16,643.3,760.25,5.8833,82.671,890.78,64.649,1123.44,472.07,509.59,458.32,479.85,699.42,223.91,18152,57.098,58.305,4589.94,60.04,97.81,133.41,133.22,131.076,308.72,510.84
2021/9/17,645.27,759.01,5.8795,82.906,890.07,64.531,1123.49,470.54,508.74,456.32,479.43,695.56,226.4,18219,56.929,58.132,4619.22,60.227,97.96,133.62,133.81,132.297,309.03,513.17
2021/9/22,646.93,758.03,5.9225,83.083,883.33,64.691,1128.33,467.56,504.34,452.75,478.12,700.13,229.65,18272,56.789,57.987,4647.82,60.94,98.08,134.38,134.25,133.335,311.28,515.99
2021/9/23,647.49,756.93,5.8966,83.157,881.94,64.748,1127.6,468.46,506.68,452.83,478.2,699.01,228.58,18279,56.728,57.935,4691.69,61.033,98.24,134.28,133.81,133.657,310.25,516.68
2021/9/24,645.99,758.62,5.8569,82.97,886.75,64.667,1125.14,471.85,510.29,456.86,479.15,698.76,228.26,18181,56.858,58.061,4693.97,60.751,98.02,133.57,132.74,135.74,310.38,515.92
2021/9/27,646.95,758.22,5.8417,83.104,884.11,64.737,1124.16,470.08,511.32,453.91,477.87,699.48,231.06,18207,56.776,57.978,4703.88,60.76,98.07,133.61,132.49,136.994,310.04,515.97
2021/9/28,646.08,755.52,5.8211,83.009,885.23,64.815,1123.51,470.44,511.61,452.65,477.05,697.8,231.52,18235,56.85,58.061,4737.19,60.863,98.42,134.78,133.15,136.515,311.17,519.77
2021/9/29,646.62,755.47,5.7955,83.074,875.35,64.717,1126.79,468.26,509.82,449.75,476.41,695.82,233.62,18332,56.806,58.015,4760.76,61.349,98.43,135.05,133.94,137.188,314.53,523.27
